Date,Open,High,Low,Close,Adj Close,Volume
1998-07-01,397.441010,401.829010,396.747986,397.903015,129.429138,370704819
1998-07-02,398.114014,402.984009,397.441010,399.058014,129.804764,373978450
1998-07-03,381.045013,404.138000,381.045013,400.212006,130.180161,332852151
1998-07-06,398.364990,401.829010,392.592010,400.212006,130.180161,206081562
1998-07-07,403.907013,403.907013,396.286987,398.826996,129.729660,204908736
1998-07-08,399.519989,404.138000,396.516998,400.674011,130.330444,196680663
1998-07-09,400.212006,417.532990,400.212006,412.914001,134.311829,397193519
1998-07-10,402.522003,420.997009,402.522003,414.992004,134.987793,353230557
1998-07-13,414.992004,423.536987,412.683014,423.536987,137.767242,124337709
1998-07-14,421.920013,441.088013,421.920013,439.703003,143.025696,312383053
1998-07-15,442.243011,446.399994,435.315002,439.933014,143.100510,258144631
1998-07-16,431.851013,444.321014,431.851013,442.704987,144.002228,224055772
1998-07-17,441.488007,450.325989,439.240997,450.095001,146.406021,158236870
1998-07-20,441.488007,450.325989,441.488007,442.936005,144.077362,130203225
1998-07-21,430.927002,442.243011,426.076996,430.927002,140.171097,212075390
1998-07-22,431.389008,434.160004,420.765991,422.613007,137.466690,177030423
1998-07-23,415.915985,422.613007,409.911987,412.683014,134.236710,243952660
1998-07-24,413.376007,415.454010,406.217010,412.914001,134.311829,195664348
1998-07-27,408.756989,414.992004,404.600006,406.910004,132.358917,85098407
1998-07-28,409.911987,411.759003,401.252014,406.447998,132.208588,171776678
1998-07-29,402.984009,411.471008,399.981995,403.214996,131.157013,200724931
1998-07-30,405.985992,409.218994,400.674011,407.601990,132.584000,192574525
1998-07-31,404.716003,418.687012,397.209991,404.138000,131.457214,194875974
1998-08-03,397.095001,403.677002,394.901001,397.441010,129.278854,159469211
1998-08-04,404.138000,411.066010,394.438995,397.209991,129.203720,307311938
1998-08-05,392.360992,401.367004,386.817993,393.053009,127.851494,158797302
1998-08-06,397.153015,397.153015,375.386993,381.738007,124.170998,508412385
1998-08-07,383.354004,386.125000,378.734985,383.354004,124.696655,404049923
1998-08-10,404.138000,404.138000,378.966003,384.971008,125.222610,117667331
1998-08-11,382.199005,383.122986,369.497986,372.730988,121.241203,393070129
1998-08-12,374.117004,379.890015,362.108002,374.117004,121.692047,166899903
1998-08-13,357.950989,371.807007,354.487000,359.567993,116.959625,178046046
1998-08-14,358.812012,368.342987,351.484985,351.484985,114.330391,258629266
1998-08-17,360.260010,360.260010,344.557007,347.790009,118.347420,164053680
1998-08-18,349.868011,368.112000,349.868011,368.112000,125.262688,166240327
1998-08-19,373.654999,386.125000,369.729004,376.888000,128.249008,267381882
1998-08-20,384.046997,384.046997,363.725006,372.962006,126.913017,106623034
1998-08-21,366.265015,366.265015,349.579987,350.791992,119.368912,151780993
1998-08-24,353.274994,360.029999,338.321991,347.328003,118.190254,225768453
1998-08-25,351.023010,366.033997,348.252014,363.493988,123.691246,180251399
1998-08-26,359.105988,361.415009,348.945007,354.487000,120.626297,394073073
1998-08-27,354.949005,355.641998,340.631012,345.019012,117.404510,186284996
1998-08-28,328.160004,344.787994,326.544006,326.774994,111.196342,263335674
1998-08-31,326.774994,326.774994,326.774994,326.774994,111.196342,0
1998-09-01,322.386993,322.386993,296.290985,308.761993,105.066780,536880228
